day/month;Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Precip Accum;Condition
31.Aug;7:00 AM;70 F;59 F;68 %;SSW;7 mph;0 mph;28.66 in;0.0 in;Fair
31.Aug;7:30 AM;70 F;59 F;68 %;SSW;9 mph;0 mph;28.66 in;0.0 in;Fair
31.Aug;8:00 AM;70 F;61 F;73 %;SSW;9 mph;0 mph;28.66 in;0.0 in;Fair
31.Aug;8:30 AM;72 F;59 F;64 %;SSW;7 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;9:00 AM;73 F;61 F;65 %;SSW;11 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;9:30 AM;75 F;61 F;61 %;SW;11 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;10:00 AM;77 F;61 F;57 %;SW;11 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;10:30 AM;77 F;59 F;54 %;SSW;16 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;11:00 AM;81 F;61 F;51 %;SSW;13 mph;0 mph;28.69 in;0.0 in;Fair
31.Aug;11:30 AM;81 F;59 F;48 %;SW;13 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;12:00 PM;82 F;61 F;48 %;SW;13 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;12:30 PM;82 F;55 F;39 %;SW;16 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;1:00 PM;81 F;57 F;45 %;SW;16 mph;27 mph;28.72 in;0.0 in;Fair
31.Aug;1:30 PM;82 F;57 F;42 %;WSW;16 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;2:00 PM;84 F;55 F;37 %;WSW;18 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;2:30 PM;84 F;57 F;40 %;WSW;13 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;3:00 PM;84 F;55 F;37 %;WSW;13 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;3:30 PM;84 F;50 F;30 %;WSW;13 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;4:00 PM;84 F;46 F;27 %;W;16 mph;0 mph;28.72 in;0.0 in;Fair
31.Aug;4:30 PM;84 F;50 F;30 %;W;16 mph;0 mph;28.75 in;0.0 in;Fair
31.Aug;5:00 PM;82 F;50 F;32 %;WSW;13 mph;25 mph;28.75 in;0.0 in;Fair
31.Aug;5:30 PM;82 F;50 F;32 %;WSW;11 mph;0 mph;28.75 in;0.0 in;Fair
31.Aug;6:00 PM;79 F;52 F;39 %;WSW;9 mph;0 mph;28.75 in;0.0 in;Fair
31.Aug;6:30 PM;77 F;57 F;50 %;W;13 mph;0 mph;28.78 in;0.0 in;Fair
31.Aug;7:00 PM;73 F;54 F;50 %;NW;13 mph;0 mph;28.78 in;0.0 in;Fair
31.Aug;7:30 PM;72 F;54 F;53 %;WNW;11 mph;0 mph;28.78 in;0.0 in;Fair
31.Aug;8:00 PM;70 F;52 F;53 %;NW;13 mph;0 mph;28.81 in;0.0 in;Fair
31.Aug;8:30 PM;68 F;52 F;56 %;WNW;9 mph;0 mph;28.81 in;0.0 in;Fair
31.Aug;9:00 PM;68 F;52 F;56 %;WNW;9 mph;0 mph;28.84 in;0.0 in;Fair
31.Aug;9:30 PM;66 F;52 F;60 %;WNW;9 mph;0 mph;28.84 in;0.0 in;Fair
31.Aug;10:00 PM;66 F;54 F;64 %;WNW;7 mph;0 mph;28.84 in;0.0 in;Fair
31.Aug;10:30 PM;64 F;54 F;68 %;WNW;4 mph;0 mph;28.84 in;0.0 in;Fair
31.Aug;11:00 PM;63 F;54 F;72 %;WNW;7 mph;0 mph;28.84 in;0.0 in;Fair
31.Aug;11:30 PM;61 F;54 F;77 %;W;4 mph;0 mph;28.84 in;0.0 in;Fair
1.Sep;12:00 AM;59 F;54 F;82 %;W;7 mph;0 mph;28.84 in;0.0 in;Fair
1.Sep;12:30 AM;59 F;54 F;82 %;W;4 mph;0 mph;28.84 in;0.0 in;Fair
1.Sep;1:00 AM;57 F;55 F;94 %;VAR;2 mph;0 mph;28.81 in;0.0 in;Fair
1.Sep;1:30 AM;57 F;54 F;88 %;WNW;4 mph;0 mph;28.81 in;0.0 in;Fair
1.Sep;2:00 AM;57 F;55 F;94 %;VAR;2 mph;0 mph;28.81 in;0.0 in;Fair
1.Sep;2:30 AM;57 F;54 F;88 %;NW;4 mph;0 mph;28.81 in;0.0 in;Fair
1.Sep;3:00 AM;57 F;54 F;88 %;WNW;4 mph;0 mph;28.81 in;0.0 in;Fair
1.Sep;3:30 AM;55 F;54 F;94 %;SW;2 mph;0 mph;28.84 in;0.0 in;Fair
1.Sep;4:00 AM;57 F;55 F;94 %;CALM;0 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
1.Sep;4:30 AM;57 F;55 F;94 %;NNE;4 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
1.Sep;5:00 AM;57 F;55 F;94 %;NE;4 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
1.Sep;5:30 AM;57 F;55 F;94 %;ENE;9 mph;0 mph;28.75 in;0.0 in;Partly Cloudy
1.Sep;6:00 AM;57 F;55 F;94 %;ENE;9 mph;0 mph;28.72 in;0.0 in;Partly Cloudy
1.Sep;6:11 AM;57 F;55 F;94 %;ENE;9 mph;0 mph;28.72 in;0.0 in;Thunder in the Vicinity
1.Sep;6:30 AM;57 F;55 F;94 %;NE;7 mph;0 mph;28.78 in;0.0 in;Thunder in the Vicinity
1.Sep;6:41 AM;59 F;57 F;94 %;W;9 mph;0 mph;28.81 in;0.0 in;Thunder in the Vicinity
1.Sep;6:45 AM;59 F;57 F;94 %;W;9 mph;0 mph;28.81 in;0.0 in;Mostly Cloudy
1.Sep;6:52 AM;57 F;55 F;94 %;WNW;7 mph;0 mph;28.81 in;0.0 in;Thunder in the Vicinity
1.Sep;6:56 AM;57 F;57 F;100 %;NNW;7 mph;0 mph;28.78 in;0.0 in;Thunder
1.Sep;7:00 AM;57 F;55 F;94 %;N;7 mph;0 mph;28.78 in;0.0 in;Thunder
1.Sep;7:20 AM;57 F;57 F;100 %;ENE;11 mph;0 mph;28.72 in;0.0 in;T-Storm
1.Sep;7:30 AM;57 F;57 F;100 %;E;9 mph;0 mph;28.75 in;0.0 in;T-Storm
1.Sep;7:52 AM;59 F;57 F;94 %;ENE;9 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
1.Sep;8:00 AM;59 F;57 F;94 %;NE;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
1.Sep;8:13 AM;57 F;57 F;100 %;N;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
1.Sep;8:30 AM;59 F;57 F;94 %;NNE;9 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
1.Sep;9:00 AM;59 F;57 F;94 %;NNW;11 mph;0 mph;28.81 in;0.0 in;Light Rain Shower
1.Sep;9:30 AM;59 F;57 F;94 %;N;11 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
1.Sep;10:00 AM;59 F;57 F;94 %;NNE;11 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
1.Sep;10:30 AM;59 F;57 F;94 %;NE;11 mph;0 mph;28.78 in;0.0 in;Light Rain Shower
1.Sep;11:00 AM;59 F;59 F;100 %;NE;9 mph;0 mph;28.75 in;0.0 in;Light Rain Shower
1.Sep;11:30 AM;59 F;59 F;100 %;ENE;13 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
1.Sep;12:00 PM;59 F;59 F;100 %;ENE;13 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
1.Sep;12:30 PM;59 F;59 F;100 %;ENE;4 mph;0 mph;28.75 in;0.0 in;Light Rain Shower
1.Sep;1:00 PM;61 F;59 F;94 %;NE;4 mph;0 mph;28.75 in;0.0 in;Light Rain Shower
1.Sep;1:19 PM;61 F;61 F;100 %;W;7 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;1:30 PM;61 F;61 F;100 %;WNW;4 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;1:42 PM;59 F;59 F;100 %;W;7 mph;0 mph;28.81 in;0.0 in;T-Storm
1.Sep;2:00 PM;59 F;59 F;100 %;NW;9 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;2:04 PM;59 F;59 F;100 %;NW;9 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;2:12 PM;59 F;59 F;100 %;NW;9 mph;0 mph;28.78 in;0.0 in;Light Rain Shower
1.Sep;2:26 PM;59 F;59 F;100 %;NNE;7 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;2:30 PM;59 F;59 F;100 %;NNE;7 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;2:46 PM;59 F;59 F;100 %;VAR;2 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;3:00 PM;59 F;59 F;100 %;N;9 mph;0 mph;28.75 in;0.0 in;T-Storm
1.Sep;3:30 PM;59 F;59 F;100 %;NNE;7 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;3:34 PM;59 F;59 F;100 %;NNE;4 mph;0 mph;28.78 in;0.0 in;T-Storm
1.Sep;3:40 PM;59 F;59 F;100 %;N;7 mph;0 mph;28.75 in;0.0 in;T-Storm
1.Sep;3:52 PM;59 F;59 F;100 %;NNE;11 mph;0 mph;28.75 in;0.0 in;Light Rain with Thunder
1.Sep;4:00 PM;59 F;59 F;100 %;NNE;9 mph;0 mph;28.75 in;0.0 in;Light Rain with Thunder
1.Sep;4:23 PM;59 F;59 F;100 %;NE;16 mph;0 mph;28.72 in;0.0 in;T-Storm
1.Sep;4:30 PM;59 F;59 F;100 %;NE;13 mph;0 mph;28.75 in;0.0 in;T-Storm
1.Sep;5:00 PM;59 F;59 F;100 %;ENE;16 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;5:30 PM;59 F;59 F;100 %;E;18 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;6:00 PM;59 F;59 F;100 %;ENE;16 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;6:30 PM;59 F;59 F;100 %;ENE;13 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;7:00 PM;59 F;59 F;100 %;E;16 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;7:30 PM;61 F;59 F;94 %;E;20 mph;0 mph;28.66 in;0.0 in;Light Rain Shower / Windy
1.Sep;8:00 PM;61 F;59 F;94 %;E;16 mph;0 mph;28.69 in;0.0 in;Mostly Cloudy
1.Sep;8:30 PM;61 F;59 F;94 %;E;11 mph;0 mph;28.69 in;0.0 in;Mostly Cloudy
1.Sep;8:58 PM;61 F;59 F;94 %;SSE;7 mph;0 mph;28.72 in;0.0 in;Light Rain Shower
1.Sep;9:00 PM;61 F;59 F;94 %;SSE;9 mph;0 mph;28.72 in;0.0 in;Light Rain Shower
1.Sep;9:10 PM;61 F;61 F;100 %;SE;9 mph;0 mph;28.69 in;0.0 in;T-Storm
1.Sep;9:17 PM;61 F;61 F;100 %;E;7 mph;0 mph;28.72 in;0.0 in;T-Storm
1.Sep;9:30 PM;61 F;59 F;94 %;SSW;9 mph;0 mph;28.72 in;0.0 in;T-Storm
1.Sep;9:51 PM;59 F;59 F;100 %;SSE;9 mph;0 mph;28.72 in;0.0 in;Light Rain with Thunder
1.Sep;10:00 PM;59 F;59 F;100 %;SSE;7 mph;0 mph;28.75 in;0.0 in;Light Rain with Thunder
1.Sep;10:02 PM;59 F;59 F;100 %;SSE;9 mph;0 mph;28.72 in;0.0 in;T-Storm
1.Sep;10:17 PM;59 F;59 F;100 %;E;9 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
1.Sep;10:30 PM;59 F;57 F;94 %;ESE;7 mph;0 mph;28.72 in;0.0 in;Light Rain Shower
1.Sep;11:00 PM;59 F;59 F;100 %;SE;4 mph;0 mph;28.72 in;0.0 in;Light Rain Shower
1.Sep;11:11 PM;59 F;59 F;100 %;E;4 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
1.Sep;11:30 PM;59 F;59 F;100 %;E;7 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
1.Sep;11:36 PM;59 F;59 F;100 %;E;7 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;12:00 AM;59 F;59 F;100 %;ESE;7 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;12:30 AM;59 F;59 F;100 %;W;2 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;12:39 AM;59 F;59 F;100 %;WSW;4 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;1:00 AM;59 F;59 F;100 %;VAR;2 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;1:20 AM;59 F;57 F;94 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;1:30 AM;59 F;57 F;94 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;1:37 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Fog
2.Sep;2:00 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Fair
2.Sep;2:20 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;2:30 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;2:44 AM;57 F;57 F;100 %;SE;4 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;2:49 AM;57 F;57 F;100 %;SE;4 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;3:00 AM;57 F;57 F;100 %;SSE;2 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;3:30 AM;59 F;57 F;94 %;VAR;2 mph;0 mph;28.72 in;0.0 in;Mostly Cloudy
2.Sep;4:00 AM;57 F;55 F;94 %;ESE;4 mph;0 mph;28.72 in;0.0 in;Fair
2.Sep;4:30 AM;55 F;55 F;100 %;E;4 mph;0 mph;28.72 in;0.0 in;Fair
2.Sep;4:37 AM;55 F;54 F;94 %;E;2 mph;0 mph;28.72 in;0.0 in;Fog
2.Sep;4:41 AM;55 F;54 F;94 %;E;2 mph;0 mph;28.72 in;0.0 in;Partial Fog
2.Sep;4:44 AM;55 F;54 F;94 %;ENE;2 mph;0 mph;28.72 in;0.0 in;Partial Fog
2.Sep;5:00 AM;55 F;54 F;94 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Fog
2.Sep;5:15 AM;55 F;54 F;94 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Fog
2.Sep;5:30 AM;55 F;55 F;100 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;6:00 AM;54 F;54 F;100 %;SSE;4 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;6:30 AM;54 F;54 F;100 %;SE;2 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;7:00 AM;54 F;54 F;100 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;7:15 AM;52 F;52 F;100 %;ESE;2 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;7:30 AM;52 F;52 F;100 %;SE;4 mph;0 mph;28.75 in;0.0 in;Fog
2.Sep;7:56 AM;54 F;54 F;100 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fog
2.Sep;8:00 AM;54 F;54 F;100 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fog
2.Sep;8:25 AM;57 F;55 F;94 %;SE;4 mph;0 mph;28.78 in;0.0 in;Fair
2.Sep;8:30 AM;57 F;55 F;94 %;SE;4 mph;0 mph;28.78 in;0.0 in;Fair
2.Sep;9:00 AM;61 F;59 F;94 %;VAR;2 mph;0 mph;28.81 in;0.0 in;Fair
2.Sep;9:30 AM;63 F;61 F;94 %;S;2 mph;0 mph;28.81 in;0.0 in;Fair
2.Sep;10:00 AM;64 F;63 F;94 %;SW;4 mph;0 mph;28.81 in;0.0 in;Fair
2.Sep;10:30 AM;64 F;55 F;73 %;W;9 mph;0 mph;28.84 in;0.0 in;Fair
2.Sep;11:00 AM;66 F;55 F;68 %;WSW;9 mph;0 mph;28.84 in;0.0 in;Fair
2.Sep;11:30 AM;66 F;52 F;60 %;WSW;11 mph;0 mph;28.84 in;0.0 in;Partly Cloudy
2.Sep;12:00 PM;66 F;52 F;60 %;W;11 mph;0 mph;28.84 in;0.0 in;Partly Cloudy
2.Sep;12:30 PM;68 F;52 F;56 %;WSW;11 mph;0 mph;28.86 in;0.0 in;Partly Cloudy
2.Sep;1:00 PM;68 F;52 F;56 %;WSW;11 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
2.Sep;1:30 PM;66 F;54 F;64 %;WSW;9 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
2.Sep;2:00 PM;68 F;52 F;56 %;WSW;9 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
2.Sep;2:30 PM;68 F;54 F;60 %;W;9 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
2.Sep;3:00 PM;68 F;52 F;56 %;W;11 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
2.Sep;3:30 PM;70 F;54 F;56 %;W;11 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
2.Sep;4:00 PM;68 F;50 F;52 %;W;9 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
2.Sep;4:30 PM;68 F;54 F;60 %;W;7 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
2.Sep;5:00 PM;68 F;54 F;60 %;W;9 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
2.Sep;5:30 PM;66 F;54 F;64 %;WNW;9 mph;0 mph;28.92 in;0.0 in;Mostly Cloudy
2.Sep;6:00 PM;66 F;55 F;68 %;W;9 mph;0 mph;28.92 in;0.0 in;Mostly Cloudy
2.Sep;6:30 PM;64 F;54 F;68 %;W;9 mph;0 mph;28.92 in;0.0 in;Mostly Cloudy
2.Sep;7:00 PM;63 F;55 F;77 %;WNW;7 mph;0 mph;28.92 in;0.0 in;Fair
2.Sep;7:30 PM;61 F;55 F;82 %;WNW;4 mph;0 mph;28.92 in;0.0 in;Fair
2.Sep;8:00 PM;61 F;54 F;77 %;WNW;4 mph;0 mph;28.95 in;0.0 in;Fair
2.Sep;8:30 PM;59 F;54 F;82 %;WNW;4 mph;0 mph;28.95 in;0.0 in;Fair
2.Sep;9:00 PM;57 F;54 F;88 %;W;2 mph;0 mph;28.98 in;0.0 in;Fair
2.Sep;9:30 PM;57 F;55 F;94 %;WNW;2 mph;0 mph;28.98 in;0.0 in;Fair
2.Sep;10:00 PM;57 F;55 F;94 %;NW;4 mph;0 mph;28.98 in;0.0 in;Fair
2.Sep;10:30 PM;57 F;55 F;94 %;NW;4 mph;0 mph;28.98 in;0.0 in;Fair
2.Sep;11:00 PM;57 F;55 F;94 %;NW;2 mph;0 mph;29.01 in;0.0 in;Fair
2.Sep;11:30 PM;55 F;55 F;100 %;N;4 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;12:00 AM;55 F;54 F;94 %;VAR;2 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;12:30 AM;54 F;52 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;1:00 AM;52 F;52 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;1:16 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;1:29 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Partial Fog
3.Sep;1:30 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;1:34 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Partial Fog
3.Sep;2:00 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fog
3.Sep;2:24 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;2:30 AM;50 F;50 F;100 %;VAR;2 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;3:00 AM;50 F;48 F;94 %;VAR;2 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;3:30 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;4:00 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;4:30 AM;50 F;48 F;94 %;NW;2 mph;0 mph;29.01 in;0.0 in;Fair
3.Sep;5:00 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;5:30 AM;52 F;50 F;94 %;VAR;2 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;6:00 AM;52 F;52 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;6:30 AM;54 F;52 F;94 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;7:00 AM;54 F;52 F;94 %;VAR;2 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;7:30 AM;54 F;54 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;8:00 AM;54 F;54 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Partly Cloudy
3.Sep;8:30 AM;54 F;54 F;100 %;CALM;0 mph;0 mph;29.01 in;0.0 in;Partly Cloudy
3.Sep;9:00 AM;57 F;55 F;94 %;CALM;0 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;9:30 AM;59 F;54 F;82 %;VAR;2 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;10:00 AM;59 F;52 F;77 %;NE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;10:30 AM;61 F;54 F;77 %;E;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;11:00 AM;63 F;54 F;72 %;E;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;11:30 AM;63 F;54 F;72 %;ESE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;12:00 PM;63 F;54 F;72 %;SE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;12:30 PM;63 F;55 F;77 %;SSE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;1:00 PM;63 F;54 F;72 %;E;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;1:30 PM;64 F;52 F;64 %;ENE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;2:00 PM;64 F;54 F;68 %;ENE;7 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;2:30 PM;64 F;54 F;68 %;NE;7 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;3:00 PM;64 F;52 F;64 %;E;7 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;3:30 PM;64 F;52 F;64 %;E;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;4:00 PM;66 F;52 F;60 %;ESE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;4:30 PM;68 F;52 F;56 %;E;4 mph;0 mph;29.01 in;0.0 in;Mostly Cloudy
3.Sep;5:00 PM;68 F;54 F;60 %;E;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;5:30 PM;66 F;54 F;64 %;SE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;6:00 PM;64 F;54 F;68 %;SSE;7 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;6:30 PM;64 F;54 F;68 %;SSE;7 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;7:00 PM;63 F;54 F;72 %;SSE;4 mph;0 mph;29.03 in;0.0 in;Mostly Cloudy
3.Sep;7:30 PM;63 F;55 F;77 %;SSE;2 mph;0 mph;29.03 in;0.0 in;Fair
3.Sep;8:00 PM;63 F;55 F;77 %;CALM;0 mph;0 mph;29.03 in;0.0 in;Fair
3.Sep;8:30 PM;61 F;55 F;82 %;SSE;4 mph;0 mph;29.03 in;0.0 in;Fair
3.Sep;9:00 PM;59 F;57 F;94 %;VAR;2 mph;0 mph;29.06 in;0.0 in;Fair
3.Sep;9:30 PM;57 F;57 F;100 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
3.Sep;10:00 PM;57 F;54 F;88 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
3.Sep;10:30 PM;55 F;54 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
3.Sep;11:00 PM;57 F;55 F;94 %;ESE;2 mph;0 mph;29.06 in;0.0 in;Fair
3.Sep;11:30 PM;57 F;55 F;94 %;VAR;2 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;12:00 AM;55 F;55 F;100 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;12:30 AM;55 F;54 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;1:00 AM;55 F;54 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;1:30 AM;55 F;54 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;2:00 AM;54 F;52 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;2:30 AM;52 F;50 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;3:00 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;3:24 AM;50 F;50 F;100 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;3:30 AM;50 F;48 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;4:00 AM;50 F;48 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;4:30 AM;48 F;48 F;100 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;5:00 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;5:11 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;5:30 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fair
4.Sep;6:00 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;6:22 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;6:30 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Partial Fog
4.Sep;6:51 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;7:00 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;7:08 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;7:30 AM;48 F;46 F;93 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;7:53 AM;50 F;48 F;94 %;CALM;0 mph;0 mph;29.06 in;0.0 in;Fog
4.Sep;8:00 AM;52 F;50 F;94 %;WNW;2 mph;0 mph;29.06 in;0.0 in;Fog
